Area_Name,Year,Group_Name,Acquitted,cases_Comp_or_Withdrawn,Arrested,Chargesheeted,Convicted,In_Custody/Bail_Beginning,In_Custody/Bail_Beginning.1,In_Custody/Bail_End, Released_Before_Trial,Trial_Completed,Under_Trial_Beginning,Total_Under_Trial
Jharkhand,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu & Kashmir,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,2005.6666666666667,Importation of Girls,8.0,0.0,2.0,39.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,2004.0,Importation of Girls,1.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,6.0
Andaman & Nicobar Islands,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goa,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2004.0,Importation of Girls,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Odisha,2004.0,Importation of Girls,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,13.0
Jharkhand,2004.0,Cruelty by Husband and Relatives,603.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2004.0,Cruelty by Husband and Relatives,33.0,0.0,2.0,16.0,0.0,2.0,4.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2004.0,Cruelty by Husband and Relatives,278.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Haryana,2004.0,Cruelty by Husband and Relatives,2985.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2004.0,Cruelty by Husband and Relatives,4335.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2004.0,Cruelty by Husband and Relatives,21.0,0.0,2.0,16.0,1.0,3.0,3.0,16.0,0.0,2.0,27.0,146.0
Delhi,2004.0,Cruelty by Husband and Relatives,352.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Daman & Diu,2004.0,Cruelty by Husband and Relatives,12.0,0.0,2.0,6.0,3.3333333333333335,0.0,2.0,10.0,0.0,2.0,16.0,22.0
Dadra & Nagar Haveli,2004.0,Cruelty by Husband and Relatives,8.0,0.0,2.0,4.0,0.0,1.0,3.0,31.0,0.0,2.0,35.0,39.0
Chhattisgarh,2004.0,Cruelty by Husband and Relatives,1008.0,0.0,2.0,16.0,4.0,3.0,7.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2004.0,Cruelty by Husband and Relatives,26.0,0.0,2.0,16.0,10.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2004.0,Cruelty by Husband and Relatives,1654.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2004.0,Cruelty by Husband and Relatives,1779.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2004.0,Cruelty by Husband and Relatives,0.0,0.0,4.0,3.0,0.0,2.0,3.0,31.0,0.0,0.0,28.0,31.0
Andhra Pradesh,2004.0,Cruelty by Husband and Relatives,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andaman & Nicobar Islands,2004.0,Cruelty by Husband and Relatives,7.0,0.0,2.0,10.0,0.0,5.0,3.0,24.0,0.0,2.0,21.0,31.0
Uttar Pradesh,2004.0,Importation of Girls,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Tripura,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikkim,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajasthan,2004.0,Importation of Girls,5.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,8.0
Punjab,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puducherry,2004.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2004.0,Cruelty by Husband and Relatives,3650.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2004.0,Cruelty by Husband and Relatives,3588.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,18.0
Andhra Pradesh,2004.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,4.0,27.0,67.0
Tripura,2004.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2004.0,Sexual harassment,284.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2004.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajasthan,2004.0,Sexual harassment,24.0,0.0,2.0,16.0,4.0,0.0,0.0,16.0,0.0,2.0,27.0,67.0
Punjab,2004.0,Sexual harassment,28.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2004.0,Sexual harassment,7.0,0.0,2.0,16.0,10.0,1.0,0.0,16.0,0.0,2.0,41.0,83.0
Odisha,2004.0,Sexual harassment,134.0,0.0,2.0,16.0,4.0,2.0,3.0,16.0,0.0,2.0,27.0,67.0
Nagaland,2004.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2004.0,Sexual harassment,1977.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2004.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Manipur,2004.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,2004.0,Sexual harassment,419.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Madhya Pradesh,2004.0,Sexual harassment,396.0,0.0,2.0,16.0,4.0,0.0,1.0,16.0,0.0,2.0,27.0,67.0
Lakshadweep,2004.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2004.0,Sexual harassment,93.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Karnataka,2004.0,Sexual harassment,49.0,0.0,2.0,16.0,4.0,7.0,1.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2004.0,Sexual harassment,1.0,0.0,2.0,27.0,4.0,5.0,7.0,16.0,0.0,5.0,27.0,67.0
Andhra Pradesh,2004.0,Sexual harassment,829.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2004.0,Sexual harassment,0.0,0.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,0.0,5.0,9.0
Assam,2004.0,Sexual harassment,9.0,0.0,2.0,15.0,2.0,5.0,6.0,26.0,0.0,2.0,22.0,37.0
Bihar,2004.0,Sexual harassment,21.0,0.0,2.0,21.0,4.0,3.0,1.0,16.0,0.0,2.0,27.0,127.0
Chandigarh,2004.0,Sexual harassment,8.0,0.0,2.0,15.0,4.0,1.0,3.0,35.0,0.0,2.0,32.0,47.0
Chhattisgarh,2004.0,Sexual harassment,174.0,0.0,2.0,16.0,4.0,3.0,2.0,16.0,0.0,2.0,27.0,67.0
Uttar Pradesh,2004.0,Sexual harassment,875.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2004.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Delhi,2004.0,Sexual harassment,50.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2004.0,Sexual harassment,5.0,0.0,2.0,10.0,0.0,3.0,3.0,26.0,0.0,5.0,24.0,34.0
Haryana,2004.0,Sexual harassment,172.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2004.0,Sexual harassment,4.0,0.0,2.0,16.0,4.0,1.0,2.0,16.0,0.0,2.0,27.0,159.0
Jammu & Kashmir,2004.0,Sexual harassment,231.0,0.0,2.0,16.0,4.0,5.0,5.0,16.0,0.0,2.0,27.0,67.0
Daman & Diu,2004.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andaman & Nicobar Islands,2004.0,Sexual harassment,1.0,0.0,3.0,2.0,0.0,0.0,1.0,12.0,0.0,1.0,11.0,12.0
Uttarakhand,2004.0,Sexual harassment,5.0,0.0,2.0,16.0,4.0,1.0,7.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2004.0,Molestation,527.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2004.0,Molestation,799.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2004.0,Molestation,525.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2004.0,Molestation,10.0,0.0,2.0,19.0,6.0,0.0,5.0,16.0,0.0,2.0,27.0,90.0
Chhattisgarh,2004.0,Molestation,1050.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2004.0,Molestation,5.0,0.0,2.0,11.0,0.0,5.0,2.0,20.0,0.0,5.0,14.0,25.0
Daman & Diu,2004.0,Molestation,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0
Delhi,2004.0,Molestation,147.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2004.0,Molestation,12.0,0.0,2.0,20.0,1.0,7.0,3.0,16.0,0.0,2.0,50.0,70.0
Gujarat,2004.0,Molestation,510.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Haryana,2004.0,Molestation,588.0,0.0,2.0,16.0,4.0,5.0,3.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2004.0,Molestation,224.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2004.0,Molestation,1316.0,0.0,2.0,16.0,4.0,2.0,7.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2004.0,Molestation,180.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Karnataka,2004.0,Molestation,1186.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Kerala,2004.0,Molestation,1223.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Lakshadweep,2004.0,Molestation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,2004.0,Molestation,2660.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2004.0,Molestation,28.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttar Pradesh,2004.0,Molestation,936.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tripura,2004.0,Molestation,51.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tamil Nadu,2004.0,Molestation,1375.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2004.0,Molestation,4.0,0.0,2.0,34.0,0.0,3.0,3.0,39.0,0.0,4.0,13.0,47.0
Rajasthan,2004.0,Molestation,1049.0,0.0,2.0,16.0,4.0,0.0,1.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2004.0,Sexual harassment,36.0,0.0,2.0,16.0,3.0,3.0,3.0,16.0,0.0,2.0,27.0,143.0
Punjab,2004.0,Molestation,88.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Nagaland,2004.0,Molestation,2.0,0.0,2.0,4.0,4.0,2.0,0.0,5.0,0.0,2.0,7.0,11.0
Mizoram,2004.0,Molestation,1.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,5.0,41.0,86.0
Meghalaya,2004.0,Molestation,7.0,0.0,2.0,10.0,1.0,3.0,3.0,16.0,0.0,2.0,27.0,121.0
Manipur,2004.0,Molestation,0.0,0.0,2.0,1.0,0.0,3.0,3.0,10.0,0.0,0.0,9.0,10.0
Maharashtra,2004.0,Molestation,1416.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2004.0,Molestation,41.0,0.0,2.0,16.0,4.0,1.0,0.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2004.0,Molestation,4.0,0.0,2.0,16.0,6.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2004.0,Total Crime Against Women,6.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,2004.0,Dowry Prohibition Act,1961.0,0.0,3.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2004.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,28.0,4.0,3.0,0.0,4.0,0.0,0.0,58.0,67.0
Dadra & Nagar Haveli,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2004.0,Dowry Prohibition Act,1956.0,0.0,0.0,25.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,120.0
Goa,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0
Haryana,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0
Himachal Pradesh,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,36.0
Jammu & Kashmir,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0
Jharkhand,2004.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Karnataka,2004.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,38.0,0.0,2.0,27.0,67.0
Kerala,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,28.0
Lakshadweep,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2004.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tripura,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2004.0,Dowry Prohibition Act,1961.0,0.0,5.0,16.0,4.0,3.0,3.0,16.0,0.0,1.0,27.0,67.0
Sikkim,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajasthan,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
Punjab,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,0.0,5.0,10.0
Andhra Pradesh,2004.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,7.0,2.0,0.0,3.0,8.0,0.0,0.0,11.0,37.0
Nagaland,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manipur,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,4.0,3.0,15.0,0.0,0.0,19.666666666666668,67.0
Madhya Pradesh,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,3.0,2.0,1.0,0.0,0.0,27.0,67.0
Odisha,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,0.0,27.0,67.0
Andhra Pradesh,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andaman & Nicobar Islands,2004.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
West Bengal,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2004.0,Total Crime Against Women,3942.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2004.0,Total Crime Against Women,85.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chhattisgarh,2004.0,Total Crime Against Women,3221.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2004.0,Total Crime Against Women,28.0,0.0,2.0,29.0,0.0,7.0,3.0,16.0,0.0,2.0,27.0,125.0
Delhi,2004.0,Total Crime Against Women,1391.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Haryana,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2004.0,Total Crime Against Women,714.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2004.0,Total Crime Against Women,2105.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2004.0,Total Crime Against Women,2063.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Karnataka,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Kerala,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Lakshadweep,2004.0,Total Crime Against Women,0.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,4.0
Madhya Pradesh,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2004.0,Total Crime Against Women,329.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttar Pradesh,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tripura,2004.0,Total Crime Against Women,328.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tamil Nadu,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2004.0,Total Crime Against Women,6.0,0.0,2.0,40.0,2.0,3.0,3.0,16.0,0.0,2.0,20.0,60.0
Rajasthan,2004.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2004.0,Kidnapping & Abduction - Women & Girls,722.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Punjab,2004.0,Total Crime Against Women,1818.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Odisha,2004.0,Total Crime Against Women,4861.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Nagaland,2004.0,Total Crime Against Women,13.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Mizoram,2004.0,Total Crime Against Women,3.0,0.0,2.0,16.0,8.0,3.0,3.0,16.0,0.0,2.0,27.0,164.0
Meghalaya,2004.0,Total Crime Against Women,11.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Manipur,2004.0,Total Crime Against Women,8.0,0.0,2.0,6.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2004.0,Total Crime Against Women,82.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andhra Pradesh,2004.0,Molestation,2123.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andaman & Nicobar Islands,2004.0,Total Crime Against Women,14.0,0.0,2.0,38.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2004.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,67.0
Dadra & Nagar Haveli,2004.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Chhattisgarh,2004.0,Immoral Traffic (Prevention) Act,1956.0,0.0,2.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Chandigarh,2004.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,7.0,0.0,0.0,0.0,27.0,88.0
Bihar,2004.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,13.0,0.0,0.0,18.0,67.0
Assam,2004.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,35.0,91.0
Andaman & Nicobar Islands,2004.0,Molestation,1.0,0.0,2.0,12.0,6.0,1.0,2.0,16.0,0.0,2.0,27.0,123.0
Andaman & Nicobar Islands,2004.0,Kidnapping & Abduction - Women & Girls,1.0,0.0,2.0,3.0,5.0,1.0,0.0,25.0,0.0,2.0,28.0,31.0
Arunachal Pradesh,2004.0,Kidnapping & Abduction - Women & Girls,0.0,0.0,2.0,25.0,5.0,3.0,3.0,16.0,0.0,5.0,27.0,67.0
Assam,2004.0,Kidnapping & Abduction - Women & Girls,671.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2004.0,Kidnapping & Abduction - Women & Girls,791.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2004.0,Kidnapping & Abduction - Women & Girls,9.0,0.0,2.0,16.0,4.0,4.0,3.0,16.0,0.0,2.0,27.0,162.0
Dadra & Nagar Haveli,2004.0,Kidnapping & Abduction - Women & Girls,3.0,0.0,2.0,5.0,0.0,0.0,1.0,17.0,0.0,3.0,15.0,20.0
Daman & Diu,2004.0,Kidnapping & Abduction - Women & Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2004.0,Kidnapping & Abduction - Women & Girls,114.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2004.0,Kidnapping & Abduction - Women & Girls,6.0,0.0,2.0,8.0,1.0,4.0,6.0,40.0,0.0,2.0,39.0,47.0
